,agent_name,cumulative_regret,exp_name
544,AB (arithmetic grid),0.04257703081232489,K=2
545,AB (arithmetic grid),0.03317326930772302,K=2
546,AB (arithmetic grid),0.04137655062024803,K=2
547,AB (arithmetic grid),0.04877951180472184,K=2
548,AB (arithmetic grid),0.03437374949979988,K=2
549,AB (arithmetic grid),0.04537815126050415,K=2
550,AB (arithmetic grid),0.022168867547018745,K=2
551,AB (arithmetic grid),0.05038015206082436,K=2
552,AB (arithmetic grid),0.04037615046018406,K=2
553,AB (arithmetic grid),0.038775510204081653,K=2
554,AB (arithmetic grid),0.04577831132452981,K=2
555,AB (arithmetic grid),0.02577030812324932,K=2
556,AB (arithmetic grid),0.05678271308523408,K=2
557,AB (arithmetic grid),0.03637454981992794,K=2
558,AB (arithmetic grid),0.05598239295718288,K=2
